QUARTER,MONTH,DAY_OF_WEEK,CRS_DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DelayedDepartureSFO,ScheduledDepartureSFO,DelayedArrivalPHL,ScheduledArrivalPHL
4,11,3,8,-7.0,28.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,9,4,11,1.0,35.0,3.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,7,13,37.0,25.0,10.0,22,1.0,7.0,0.0,1.0,0.0,30.0,1.0,48.0,1.0,5.0
4,11,7,8,0.0,26.0,4.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,16,42.0,36.0,5.0,0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,11,-1.0,104.0,5.0,19,1.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,2,11,18.0,29.0,4.0,19,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,22,0.0,21.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,11,27.0,27.0,29.0,19,1.0,27.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,4,13,-6.0,63.0,5.0,21,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5,8,0.0,18.0,13.0,17,1.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,9.0
3,7,1,6,-6.0,26.0,8.0,14,1.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,3.0,10.0
1,2,1,22,46.0,25.0,4.0,7,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
4,11,2,11,-2.0,37.0,3.0,19,1.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0,2.0,10.0
3,9,4,22,-5.0,41.0,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,11,32.0,26.0,7.0,19,1.0,0.0,0.0,0.0,0.0,24.0,12.0,38.0,2.0,12.0
1,2,4,11,34.0,35.0,5.0,19,1.0,0.0,0.0,18.0,0.0,34.0,0.0,0.0,0.0,0.0
3,7,3,6,-7.0,31.0,9.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
3,7,7,14,-2.0,39.0,6.0,22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,1.0,11.0
3,9,7,8,-3.0,15.0,14.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,1,0,325.0,10.0,4.0,9,1.0,284.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,8,5,0,35.0,19.0,6.0,9,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,5,22,-6.0,27.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
2,5,5,11,60.0,51.0,9.0,19,1.0,0.0,0.0,17.0,0.0,60.0,0.0,1.0,1.0,9.0
2,4,1,22,-2.0,38.0,6.0,7,1.0,0.0,0.0,16.0,0.0,0.0,1.0,1.0,2.0,10.0
4,11,4,8,-3.0,52.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,7,1,11,-4.0,26.0,5.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,1.0,5.0
2,4,6,11,18.0,20.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,8,2,11,78.0,35.0,15.0,19,1.0,7.0,0.0,11.0,0.0,71.0,0.0,0.0,0.0,0.0
4,10,5,11,-2.0,26.0,9.0,19,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,1,6,-4.0,15.0,7.0,14,0.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,1.0,5.0
1,1,7,22,43.0,11.0,6.0,7,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,11,0.0,38.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,16.0
3,7,4,6,-5.0,14.0,5.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,9,7,6,-6.0,37.0,9.0,14,1.0,0.0,0.0,21.0,0.0,0.0,13.0,32.0,7.0,21.0
2,4,1,13,92.0,24.0,3.0,21,1.0,21.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
4,11,7,11,74.0,64.0,8.0,19,1.0,0.0,0.0,51.0,0.0,74.0,0.0,0.0,0.0,0.0
1,3,1,22,-7.0,33.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
4,10,6,8,4.0,22.0,9.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,7,6,0,112.0,14.0,4.0,9,1.0,0.0,0.0,0.0,0.0,99.0,10.0,28.0,11.0,38.0
2,4,7,11,-5.0,56.0,8.0,19,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,4,22,85.0,44.0,4.0,6,1.0,80.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
2,4,7,13,46.0,27.0,10.0,21,1.0,4.0,0.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0
3,7,1,8,29.0,34.0,4.0,16,1.0,29.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,4,22,-4.0,52.0,10.0,7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0,2.0
2,5,3,0,-4.0,17.0,11.0,9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,3.0,5.0
4,10,2,11,-7.0,64.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,5.0
2,5,6,11,-2.0,39.0,5.0,19,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,6,-3.0,27.0,19.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,5,8,11.0,24.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,1.0,11.0
2,5,5,22,3.0,27.0,10.0,7,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,7,22,-1.0,29.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,8,71.0,27.0,9.0,16,1.0,71.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,10.0
2,6,5,8,62.0,23.0,7.0,16,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,22,6.0,25.0,3.0,7,1.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0
1,3,4,10,889.0,12.0,5.0,19,1.0,839.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
4,10,4,8,18.0,18.0,6.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
2,6,4,11,205.0,52.0,7.0,19,1.0,130.0,0.0,16.0,0.0,75.0,0.0,0.0,0.0,0.0
2,6,1,22,2.0,32.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,7.0,21.0
3,8,1,15,7.0,39.0,4.0,23,1.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,22,-2.0,47.0,9.0,7,1.0,0.0,0.0,30.0,0.0,0.0,1.0,35.0,1.0,25.0
4,10,1,11,-4.0,32.0,21.0,19,1.0,0.0,0.0,30.0,0.0,0.0,1.0,48.0,1.0,5.0
2,6,2,22,24.0,23.0,7.0,7,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,4,22,0.0,19.0,10.0,6,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,3,11,-5.0,22.0,16.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
4,12,3,8,-4.0,26.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,2.0,5.0
4,10,4,6,59.0,24.0,5.0,14,1.0,59.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,1,0,21.0,24.0,6.0,9,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
3,7,6,6,-3.0,30.0,6.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,15.0
1,3,1,13,139.0,28.0,7.0,21,1.0,13.0,0.0,0.0,0.0,108.0,11.0,47.0,1.0,5.0
3,8,3,8,-9.0,47.0,5.0,16,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,22,14.0,37.0,4.0,7,1.0,14.0,0.0,13.0,0.0,0.0,2.0,43.0,2.0,11.0
1,3,3,8,-6.0,57.0,12.0,17,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,11,-4.0,33.0,20.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,2.0,5.0
4,12,5,5,33.0,20.0,6.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
4,12,6,22,27.0,14.0,4.0,6,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
2,6,7,22,11.0,42.0,6.0,7,1.0,3.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0
4,11,5,22,41.0,18.0,6.0,6,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,6,8,-4.0,22.0,8.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,22,34.0,16.0,4.0,7,1.0,0.0,0.0,1.0,0.0,28.0,0.0,1.0,3.0,10.0
4,11,4,6,3.0,42.0,8.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,4,11,73.0,12.0,8.0,19,1.0,0.0,0.0,0.0,0.0,43.0,5.0,48.0,2.0,5.0
4,12,7,5,9.0,40.0,11.0,14,1.0,9.0,0.0,18.0,0.0,0.0,6.0,36.0,2.0,25.0
4,12,5,6,-1.0,40.0,1.0,14,1.0,0.0,0.0,36.0,0.0,0.0,3.0,36.0,3.0,25.0
4,12,1,8,14.0,45.0,8.0,16,1.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,6,11,35.0,35.0,6.0,19,1.0,3.0,0.0,5.0,0.0,32.0,4.0,47.0,0.0,2.0
1,3,1,8,2.0,14.0,10.0,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
3,8,2,22,-4.0,42.0,7.0,6,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,6,0,7.0,19.0,11.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,5,22,-3.0,46.0,7.0,7,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,4,8,-4.0,21.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,6,13,47.0,14.0,7.0,21,1.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0
3,7,2,11,37.0,24.0,30.0,19,1.0,37.0,0.0,31.0,0.0,0.0,13.0,47.0,3.0,5.0
1,2,1,12,114.0,16.0,8.0,20,1.0,16.0,0.0,0.0,0.0,65.0,0.0,1.0,3.0,10.0
4,10,3,13,24.0,33.0,5.0,21,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,2,8,-2.0,21.0,11.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
2,6,2,22,-1.0,38.0,14.0,7,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,22,41.0,18.0,7.0,7,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,2,22,-5.0,32.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
3,7,3,22,16.0,31.0,10.0,7,1.0,0.0,0.0,18.0,0.0,16.0,0.0,1.0,1.0,10.0
4,10,4,22,1.0,21.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0
3,9,7,8,-6.0,22.0,9.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10.0,45.0
3,7,1,8,-2.0,51.0,7.0,16,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,13,-3.0,24.0,5.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,8,-9.0,25.0,19.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,5,6,-5.0,20.0,10.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,7,22,1.0,32.0,6.0,7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,3.0,12.0
2,6,4,22,4.0,38.0,5.0,7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,2.0,11.0
3,8,3,11,-9.0,32.0,21.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,5,8,-7.0,31.0,5.0,16,1.0,0.0,0.0,16.0,0.0,0.0,2.0,36.0,0.0,16.0
1,1,3,11,-3.0,41.0,9.0,19,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,3,11,213.0,27.0,5.0,19,1.0,0.0,0.0,208.0,0.0,0.0,2.0,42.0,1.0,11.0
3,9,7,11,-4.0,25.0,12.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,2,22,-2.0,30.0,8.0,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,5.0
2,5,6,8,-2.0,33.0,5.0,16,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,11,0.0,27.0,7.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0
3,7,4,11,-3.0,41.0,8.0,19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,3.0,25.0
4,12,5,11,-4.0,33.0,12.0,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,5.0
3,8,4,6,-2.0,28.0,5.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,9,-6.0,21.0,8.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,8,-7.0,26.0,5.0,17,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,3,22,9.0,36.0,12.0,7,1.0,9.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,22,73.0,19.0,11.0,7,1.0,10.0,0.0,0.0,0.0,47.0,0.0,3.0,5.0,15.0
2,6,5,11,65.0,17.0,9.0,19,1.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0
3,9,2,22,-3.0,30.0,10.0,6,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,22,5.0,26.0,6.0,7,1.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0
1,3,5,13,9.0,17.0,8.0,21,1.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,2,8,-7.0,29.0,9.0,16,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,7.0,21.0
3,8,3,22,32.0,30.0,4.0,7,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
1,3,5,8,51.0,21.0,8.0,17,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,22,-11.0,41.0,8.0,7,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,11,-9.0,41.0,10.0,19,1.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,5,11,37.0,46.0,6.0,19,1.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,9.0
2,6,4,6,-6.0,25.0,8.0,14,0.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,1.0,5.0
2,5,6,11,21.0,25.0,16.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,11,-7.0,30.0,18.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,4,11,-3.0,35.0,6.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,8,35.0,19.0,12.0,16,1.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,2.0,10.0
2,5,3,11,24.0,17.0,8.0,19,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
1,1,4,8,1.0,16.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,11,-5.0,26.0,5.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,4,22,4.0,42.0,4.0,7,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,4,22,2.0,20.0,7.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,22,2.0,60.0,8.0,7,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,7,22,0.0,27.0,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,6.0,22.0
3,8,7,6,-3.0,33.0,5.0,14,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,10,0.0,49.0,3.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
4,12,2,22,70.0,11.0,4.0,7,1.0,2.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0
4,11,3,22,120.0,23.0,18.0,6,1.0,2.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0
4,12,5,6,27.0,16.0,4.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
3,9,4,8,-4.0,21.0,10.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,2,15,43.0,42.0,4.0,23,1.0,0.0,0.0,75.0,0.0,31.0,4.0,43.0,1.0,11.0
1,3,7,22,25.0,16.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,1,22,-2.0,25.0,14.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,6,-9.0,21.0,6.0,14,1.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0,2.0,9.0
4,11,5,14,82.0,34.0,9.0,22,1.0,0.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0
1,2,1,10,171.0,15.0,5.0,19,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5,10,46.0,22.0,7.0,19,1.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,1,13,-1.0,29.0,10.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,2,11,18.0,19.0,8.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,8,-3.0,15.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,11,-4.0,26.0,20.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,4,22,-5.0,31.0,7.0,7,1.0,0.0,0.0,16.0,0.0,0.0,8.0,48.0,0.0,5.0
1,1,3,10,56.0,21.0,6.0,19,1.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,22,18.0,25.0,6.0,6,1.0,0.0,18.0,17.0,0.0,0.0,0.0,1.0,1.0,10.0
3,9,2,8,-7.0,29.0,11.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,6,87.0,12.0,7.0,14,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5,5,22,55.0,25.0,9.0,7,1.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,4,22,29.0,16.0,7.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0
3,7,6,22,5.0,26.0,14.0,7,1.0,5.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,22,15.0,29.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0
2,4,2,22,24.0,11.0,3.0,7,1.0,1.0,0.0,0.0,0.0,16.0,1.0,6.0,2.0,15.0
3,7,1,11,3.0,26.0,9.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2,6,3,8,-6.0,23.0,18.0,16,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,8,-2.0,31.0,22.0,16,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,7,22,59.0,36.0,12.0,7,1.0,3.0,0.0,11.0,0.0,56.0,3.0,45.0,2.0,5.0
2,5,4,22,-4.0,21.0,16.0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,15.0
4,12,3,11,-5.0,38.0,9.0,19,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,10.0,45.0
4,11,7,8,24.0,40.0,6.0,17,1.0,0.0,0.0,9.0,0.0,24.0,0.0,0.0,0.0,0.0
1,2,3,22,12.0,24.0,3.0,7,1.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,7,11,27.0,38.0,5.0,19,1.0,0.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0
2,6,4,22,51.0,25.0,4.0,7,1.0,38.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0,40.0
3,9,5,16,6.0,32.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0
3,7,5,0,9.0,22.0,20.0,9,1.0,0.0,0.0,26.0,0.0,9.0,5.0,23.0,18.0,40.0
4,12,3,11,23.0,30.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,2.0,5.0
2,4,1,13,28.0,16.0,7.0,21,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,3.0,5.0
1,3,1,22,4.0,33.0,11.0,7,1.0,0.0,0.0,16.0,0.0,0.0,6.0,36.0,2.0,25.0
1,3,3,22,25.0,32.0,6.0,7,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,6,13,81.0,26.0,6.0,21,1.0,7.0,0.0,0.0,0.0,62.0,11.0,47.0,1.0,5.0
1,1,5,22,-5.0,18.0,8.0,7,1.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,10.0
3,8,4,11,2.0,28.0,13.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,8,-9.0,13.0,7.0,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0
4,12,2,11,-6.0,29.0,3.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,22,28.0,24.0,7.0,7,1.0,28.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,10.0
1,3,2,13,113.0,19.0,5.0,21,1.0,6.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
3,9,6,0,-3.0,20.0,7.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,5,11,-3.0,29.0,7.0,19,0.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,1.0,5.0
4,11,7,22,97.0,13.0,5.0,7,1.0,53.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
3,7,6,11,-3.0,33.0,8.0,19,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,7,8,-2.0,23.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,2.0,25.0
2,6,3,6,-1.0,46.0,5.0,14,1.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,5,22,9.0,38.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,5,13,4.0,31.0,9.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,1,8,-2.0,32.0,5.0,16,0.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,1.0,5.0
2,5,2,13,0.0,35.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,18.0,40.0
4,11,2,22,-8.0,26.0,16.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,1,11,6.0,37.0,6.0,19,1.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,7,22,-5.0,20.0,8.0,6,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,1,6,-9.0,22.0,14.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,5,6,-3.0,36.0,10.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,22,0.0,30.0,3.0,7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,5.0
1,1,2,8,20.0,19.0,10.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,5,11,48.0,36.0,13.0,19,1.0,0.0,0.0,62.0,0.0,0.0,3.0,45.0,2.0,5.0
3,8,1,8,-6.0,23.0,21.0,16,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,22,25.0,33.0,4.0,6,1.0,0.0,0.0,11.0,0.0,25.0,0.0,0.0,0.0,0.0
3,8,1,22,-1.0,35.0,12.0,7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,2.0,16.0
2,5,1,8,0.0,33.0,10.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,4,22,-2.0,37.0,9.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,2,11,-5.0,31.0,7.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,7,6,5.0,21.0,6.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,22,32.0,17.0,4.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,15.0
